Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
NCK42,OUT035,3165.006802
DRJ13,OUT027,3713.992192
DRD15,OUT017,3882.559436
FDM27,OUT045,2762.20446
FDZ50,OUT018,2991.798932
FDC04,OUT046,3078.752412
FDF50,OUT049,2993.510038
FDP15,OUT045,3680.74214
FDK46,OUT035,3976.22418
FDZ56,OUT018,2474.958366
FDY60,OUT049,2287.795328
FDB10,OUT035,3815.33361
FDR57,OUT045,2133.95558
FDU58,OUT049,3408.889342
FDH02,OUT046,1178.046546
FDP48,OUT013,3610.753244
FDI46,OUT035,3411.439356
FDW56,OUT013,3120.444808
NCM19,OUT010,237.111354
FDS50,OUT027,5800.968924
FDK24,OUT013,602.009702
FDO36,OUT017,3514.498538
FDK45,OUT027,2784.655236
NCL05,OUT045,642.943086
FDL32,OUT018,1747.218992
FDA28,OUT049,2126.585174
FDY36,OUT018,1197.767542
FDP32,OUT018,1743.3973
FDL50,OUT046,1596.874694
DRC24,OUT049,3144.526794
NCS18,OUT017,2230.99593
FDD16,OUT017,1468.262108
NCV18,OUT013,2191.940102
FDX07,OUT046,3078.239746
NCZ05,OUT027,3214.64885
NCI31,OUT013,625.365966
FDK14,OUT049,1173.492474
NCR06,OUT045,606.916648
NCF54,OUT049,2785.693884
DRG23,OUT010,401.164474
FDD53,OUT046,568.972706
NCM31,OUT027,3787.909308
FDT16,OUT017,5079.614572
FDR40,OUT035,1187.22127
DRG25,OUT017,3797.783122
FDT10,OUT035,1043.355206
FDY32,OUT013,3142.269732
FDN50,OUT035,1250.558824
FDZ35,OUT019,244.961136
NCP54,OUT045,2213.332256
NCD07,OUT035,1387.500568
FDS02,OUT018,3287.860218
DRN59,OUT018,656.458826
DRB24,OUT013,2416.394598
FDP37,OUT027,3217.332024
DRB01,OUT018,3012.665104
FDR47,OUT046,2985.353988
NCM31,OUT010,389.386472
NCF06,OUT027,6704.392944
NCV17,OUT027,3252.060152
FDS10,OUT049,2315.991958
FDN52,OUT035,1445.95115
FDZ48,OUT013,2073.174698
FDJ48,OUT049,3831.059806
DRB13,OUT027,5341.167444
FDV59,OUT017,3287.960088
FDL32,OUT035,1691.777826
FDZ12,OUT035,2574.641942
NCR06,OUT027,831.138114
FDP51,OUT017,2212.966066
FDY22,OUT013,1534.622394
FDZ38,OUT049,3304.904698
NCO54,OUT035,987.24824
FDR23,OUT035,2664.718024
FDM38,OUT049,933.564786
FDS25,OUT013,2081.410644
FDZ22,OUT013,1410.483984
FDZ20,OUT019,552.74716
FDD45,OUT010,166.536554
FDN03,OUT049,3120.87092
NCW30,OUT046,3021.979646
FDY24,OUT027,1545.148692
FDJ26,OUT019,536.481666
FDM15,OUT049,2354.508488
NCW54,OUT027,2025.283704
FDA23,OUT045,1792.773028
FDA39,OUT019,80.934648
FDZ12,OUT017,2916.556874
NCB42,OUT046,1724.242234
FDL16,OUT046,888.996134
FDO24,OUT019,383.187874
NCP42,OUT046,3138.34817
FDR19,OUT018,1911.458536
DRL01,OUT045,4368.6467
FDV37,OUT046,1805.955868
FDI41,OUT010,311.787482
FDF58,OUT049,988.3801
NCF43,OUT018,1792.360232
FDN02,OUT049,3171.465062
NCP41,OUT035,1576.101734
NCY17,OUT027,1057.110634
FDL58,OUT027,5082.65062
NCA30,OUT027,6074.832438
FDE46,OUT018,2179.482984
FDY38,OUT035,4452.544158
NCH29,OUT027,2270.058416
FDO20,OUT045,3268.332304
FDP44,OUT018,1324.555836
FDM02,OUT027,2484.19967
FDJ14,OUT027,2258.56005
FDH04,OUT010,204.094332
DRK23,OUT046,4735.182916
NCW05,OUT046,2588.370738
FDF12,OUT049,2017.487186
FDL51,OUT019,573.227168
FDN03,OUT018,3598.41597
DRJ37,OUT049,2795.008426
FDM12,OUT019,454.887876
FDA16,OUT045,2973.382904
NCB07,OUT017,2861.002522
NCI17,OUT019,275.554646
FDR51,OUT046,2307.449744
FDJ55,OUT045,3767.668988
NCZ17,OUT013,784.232504
FDU25,OUT013,781.595936
NCG18,OUT045,1750.494728
DRM11,OUT017,4311.301346
FDH16,OUT035,1374.01146
FDZ04,OUT018,760.756396
NCX53,OUT035,2295.618478
FDX38,OUT027,1710.553386
FDX09,OUT046,3212.445052
NCW05,OUT018,1636.63627
NCS41,OUT017,2759.887476
FDI26,OUT046,2801.806244
NCZ41,OUT027,3542.428848
NCK06,OUT046,2029.884382
FDX23,OUT027,2130.187152
NCA42,OUT046,2630.961964
FDC20,OUT049,779.272294
DRC49,OUT018,2313.362048
FDX01,OUT013,1565.076086
FDC08,OUT045,3814.641178
FDC02,OUT017,5134.389938
FDK10,OUT045,2543.6889
DRC24,OUT013,3015.022036
FDW16,OUT019,242.923788
NCU06,OUT018,3788.60174
DRA59,OUT045,2758.462664
FDR24,OUT019,380.884206
DRL35,OUT018,572.65458
FDA49,OUT013,1283.42937
NCC55,OUT046,686.326614
DRD24,OUT019,289.449892
NCE55,OUT049,2715.924702
FDT33,OUT045,3263.811522
NCT53,OUT013,2311.797418
FDS26,OUT046,4126.834798
FDL22,OUT018,1248.628004
FDP44,OUT017,1715.060852
FDC52,OUT018,1861.097424
FDI53,OUT010,416.517822
FDZ23,OUT046,2565.846724
NCT18,OUT013,2955.925628
FDR13,OUT046,1545.807834
FDB09,OUT010,251.13976
FDZ60,OUT013,1080.49353
FDB11,OUT046,4036.292656
FDC10,OUT018,1712.357704
FDW56,OUT035,3329.512666
FDK14,OUT027,2881.988538
DRE27,OUT027,2462.914044
FDA38,OUT017,3802.663436
FDT11,OUT045,3560.651794
FDP15,OUT035,3872.22622
FDV27,OUT035,1355.448956
FDS36,OUT027,2496.923108
FDY40,OUT027,1734.002862
NCF19,OUT049,757.354158
FDF53,OUT045,2652.81352
FDS14,OUT027,4157.448282
FDE56,OUT046,1200.630482
FDZ19,OUT035,2254.511986
FDZ46,OUT013,1656.750088
FDR16,OUT046,4483.523832
FDG29,OUT018,383.53409
NCE30,OUT017,3211.85249
FDZ40,OUT046,828.874394
FDG58,OUT018,2399.396724
DRH03,OUT013,1506.725374
FDZ47,OUT045,1444.266676
FDV04,OUT018,2219.537512
FDZ10,OUT018,1951.19348
FDG46,OUT017,2626.2481
NCF07,OUT045,1609.431682
FDY44,OUT035,3168.50891
FDB21,OUT013,3523.7465
FDS20,OUT035,3294.931014
FDS49,OUT049,1226.163912
FDX55,OUT027,5885.60542
NCQ02,OUT018,3103.387012
FDR25,OUT013,4526.4413
DRG39,OUT045,860.2136
FDB46,OUT046,3352.263052
NCC30,OUT018,2256.089932
FDE58,OUT035,1606.215868
FDC05,OUT019,604.659586
FDY15,OUT046,2311.950552
FDG14,OUT046,2459.1323
FDL08,OUT049,3838.083996
FDQ47,OUT013,678.456858
FDN12,OUT035,1458.907618
FDW10,OUT013,3144.320396
FDD02,OUT035,1771.008026
FDX35,OUT010,798.207646
FDT35,OUT046,3419.988228
DRN47,OUT019,441.052552
FDB11,OUT010,616.89699
FDN20,OUT045,3006.313372
FDB59,OUT035,2789.149386
FDJ58,OUT045,3464.32385
FDU60,OUT046,4060.601014
FDS03,OUT049,1087.271374
FDU40,OUT019,373.254138
DRH15,OUT049,916.387146
FDD04,OUT027,3695.542874
FDQ01,OUT046,3847.285352
FDF28,OUT035,1984.084
FDD22,OUT010,280.93431
FDY19,OUT046,2160.474394
FDN33,OUT035,1462.469648
FDV36,OUT035,2833.891146
FDW01,OUT010,236.25913
FDJ28,OUT049,3547.602114
FDB17,OUT035,3036.986778
FDM40,OUT049,2050.09807
FDV46,OUT045,1761.280688
FDQ44,OUT049,2191.966734
NCD42,OUT046,724.903066
DRH37,OUT046,2165.8474
FDR10,OUT018,2316.830866
NCD06,OUT027,793.846656
FDI53,OUT046,2355.726902
FDG16,OUT035,3938.779588
DRB25,OUT046,1461.870428
FDY09,OUT046,2791.739348
FDX48,OUT045,2427.426904
FDC03,OUT010,477.451838
FDT47,OUT035,1981.480722
FDW44,OUT027,4289.4165
FDT24,OUT017,1259.267488
FDT12,OUT019,501.174292
NCS38,OUT035,2155.580764
FDO39,OUT035,3332.575346
FDA13,OUT046,574.339054
FDO48,OUT035,3489.49109
DRJ01,OUT017,1904.713982
FDD53,OUT018,320.809072
NCT05,OUT049,3513.972556
FDQ51,OUT045,600.791288
FDU60,OUT013,3437.05934
FDC59,OUT046,1189.944392
FDP36,OUT035,967.081158
NCM19,OUT017,1783.651568
FDL16,OUT035,638.708598
FDE50,OUT018,3176.971228
NCR18,OUT013,618.821152
NCD30,OUT035,1533.40398
FDH31,OUT013,1387.5272
FDD56,OUT019,604.865984
FDC47,OUT049,4249.142258
FDZ21,OUT045,1875.05925
FDM01,OUT049,1609.924374
FDF24,OUT013,1386.382024
FDW23,OUT017,772.820692
FDY52,OUT018,820.205678
DRH37,OUT027,3962.40883
DRO47,OUT027,3408.003828
FDR25,OUT049,4447.504052
FDQ24,OUT027,6321.657814
DRJ51,OUT018,3369.806882
NCU06,OUT035,3943.659902
NCV18,OUT018,1891.817436
NCC06,OUT027,2915.93768
FDZ01,OUT018,1205.337688
FDT14,OUT017,2331.584994
FDD11,OUT019,596.32377
FDN09,OUT017,4757.753536
NCO18,OUT010,396.151
FDZ50,OUT045,2652.340802
FDS44,OUT013,4361.12316
FDI36,OUT045,2489.645914
FDA26,OUT010,503.158376
NCY53,OUT049,1771.62722
FDF32,OUT049,2901.802746
FDF59,OUT010,288.744144
FDB20,OUT046,1103.36376
DRH11,OUT035,818.081776
FDT03,OUT049,1684.560554
NCH06,OUT035,3333.101328
FDR55,OUT049,3124.639348
FDI10,OUT035,3283.712284
FDZ12,OUT045,2244.065584
FDM12,OUT049,2611.454024
DRB25,OUT045,1361.467788
NCS41,OUT013,2826.147892
NCT53,OUT049,2495.132106
NCD55,OUT013,592.115914
FDY08,OUT049,1868.620964
NCP55,OUT049,971.808338
FDA33,OUT013,2241.44899
FDQ33,OUT013,3271.534802
FDE45,OUT027,5338.098106
FDT26,OUT013,2424.990076
NCV53,OUT049,4675.18102
FDK60,OUT027,2855.842572
NCJ29,OUT046,1237.92194
FDI15,OUT045,4808.347678
FDX21,OUT013,2012.020968
FDV49,OUT019,565.057802
DRO59,OUT046,1334.642706
FDZ14,OUT045,1621.828878
FDP32,OUT027,3351.517356
FDC33,OUT017,3246.560644
FDT14,OUT010,230.56654
NCN54,OUT027,2347.251268
FDR57,OUT027,3958.826826
DRK12,OUT046,619.853142
FDX52,OUT049,3115.790866
FDX08,OUT010,414.314024
FDP10,OUT010,230.446696
NCP50,OUT045,1293.136734
NCL06,OUT013,4422.14373
FDP25,OUT013,3423.017618
FDE53,OUT013,1127.206058
FDL27,OUT017,910.11531
FDC35,OUT049,3322.222156
DRJ47,OUT010,495.235356
FDD16,OUT018,1068.455866
NCN42,OUT049,2657.833652
FDC38,OUT027,3060.835734
NCO07,OUT045,3190.140752
FDQ20,OUT049,516.82725
FDI32,OUT046,2619.363728
FDN20,OUT010,455.180828
DRJ51,OUT027,5600.67631
FDU08,OUT045,1145.14271
DRN37,OUT019,415.772126
FDD05,OUT010,287.419202
FDW15,OUT046,2763.043368
FDI52,OUT046,1815.649916
DRM11,OUT049,4140.07756
NCO06,OUT045,428.428984
FDU38,OUT049,3694.35775
FDU59,OUT018,2640.72925
FDJ10,OUT046,2386.247174
FDM13,OUT049,1832.135124
NCJ30,OUT019,454.821296
FDM45,OUT018,2381.43344
FDP36,OUT045,836.557726
NCD30,OUT010,290.075744
FDN48,OUT017,1520.008084
FDY32,OUT049,2936.930354
FDU47,OUT046,2119.261374
FDF17,OUT019,621.803936
FDP34,OUT017,3056.481402
FDA47,OUT049,2752.497096
DRD27,OUT027,2535.912356
FDW38,OUT045,980.683452
FDZ15,OUT019,322.233884
FDZ03,OUT027,5740.567548
NCN19,OUT049,3142.562684
FDG02,OUT035,2788.223924
FDS31,OUT035,3291.169244
FDW43,OUT019,477.485128
FDZ47,OUT010,237.896998
FDO57,OUT017,2572.398196
NCL07,OUT013,574.359028
NCV42,OUT013,1909.667534
FDP40,OUT017,1725.493938
FDP48,OUT019,632.982718
FDH21,OUT017,2498.228076
NCP02,OUT049,949.151164
FDK24,OUT049,802.914852
FDC41,OUT045,1298.037022
FDF08,OUT017,1348.118498
FDO49,OUT017,785.251178
FDS56,OUT027,7082.301024
FDX46,OUT018,763.226514
FDQ07,OUT013,4264.935034
FDC32,OUT010,178.70072
FDT21,OUT019,505.754996
FDG58,OUT045,2471.163306
FDW14,OUT049,1337.705386
DRA12,OUT027,2955.18659
FDV27,OUT013,1178.106468
DRD25,OUT013,1999.76359
DRF48,OUT027,6050.164548
FDX24,OUT017,1483.395742
DRJ51,OUT046,3598.3161
FDE45,OUT045,2755.300114
FDE14,OUT046,1857.262416
FDG53,OUT045,1761.347268
FDT08,OUT046,2430.409688
DRC27,OUT027,5229.499468
FDG20,OUT035,2108.35557
FDC21,OUT046,1616.941906
FDV31,OUT018,2172.065972
FDB58,OUT045,2342.970174
FDV23,OUT046,1885.938422
FDA25,OUT019,213.282372
FDC15,OUT046,2781.153128
FDU47,OUT049,2088.820998
FDE23,OUT013,935.81519
FDS08,OUT013,2324.154666
FDW03,OUT027,2404.909548
FDJ60,OUT018,2141.851968
FDM34,OUT017,1832.987348
FDW33,OUT013,1586.155314
FDZ40,OUT013,687.285366
FDE33,OUT018,1098.316996
NCC06,OUT010,294.430076
FDU11,OUT046,1687.76971
FDL44,OUT017,2501.54376
NCZ29,OUT017,2264.35251
FDG28,OUT010,573.460198
FDL12,OUT018,719.370268
FDD52,OUT017,2115.51292
FDO15,OUT013,1061.198646
NCN29,OUT027,1764.982536
FDW36,OUT013,1681.224896
FDB21,OUT046,3473.984608
FDZ28,OUT013,1632.182068
FDY10,OUT035,1958.290908
DRG39,OUT017,938.205412
FDN28,OUT013,1497.124538
FDV15,OUT035,1906.078872
DRI13,OUT035,4305.016194
FDH20,OUT046,1746.280214
FDY51,OUT013,4418.654938
FDE16,OUT013,3598.38268
FDX40,OUT018,351.395924
FDC48,OUT018,1267.856308
FDS14,OUT046,2122.909958
FDX56,OUT017,3870.302058
FDI10,OUT046,3178.69565
FDI14,OUT013,2519.340594
DRM48,OUT013,631.624486
NCH07,OUT027,4169.87211
FDY26,OUT013,4111.24842
FDD02,OUT027,2522.895966
FDM12,OUT046,2324.314458
DRF01,OUT010,433.662172
FDV36,OUT046,2784.462154
DRI59,OUT013,3867.851914
FDV03,OUT018,2292.629036
FDO39,OUT017,3395.34697
NCB07,OUT018,2826.9868
FDH38,OUT027,2652.68036
FDZ13,OUT035,747.287262
NCZ30,OUT046,2166.286828
NCA06,OUT035,737.333552
FDB04,OUT049,1209.685362
FDN50,OUT013,1257.290062
NCG06,OUT049,3843.070838
NCY17,OUT018,536.76796
FDC23,OUT046,2985.493806
FDK33,OUT049,3660.10234
FDR03,OUT049,4106.428028
FDZ07,OUT045,1003.287362
FDO38,OUT013,1025.238788
FDS59,OUT046,2105.778924
DRM11,OUT019,640.306518
FDX52,OUT027,5568.757858
DRJ35,OUT018,712.03981
NCP53,OUT046,4396.2774
FDW15,OUT019,215.81907
DRI47,OUT045,2756.34542
DRZ11,OUT035,2038.87934
FDS02,OUT013,3383.42915
DRD49,OUT018,3979.726288
FDW38,OUT049,1006.143644
FDR21,OUT019,322.906342
FDE40,OUT013,1156.514574
FDI02,OUT045,1869.353344
FDQ04,OUT045,628.162326
FDY14,OUT017,4939.330512
NCT54,OUT046,1533.93662
DRD25,OUT017,2152.89759
DRE01,OUT045,4570.910082
FDJ12,OUT010,459.148996
NCZ05,OUT049,1368.005944
DRB25,OUT019,245.793386
NCC31,OUT045,2635.03666
FDM16,OUT045,1266.411522
DRG11,OUT049,1597.666996
FDV24,OUT027,3584.53404
FDV43,OUT046,605.465204
FDG05,OUT018,2260.231208
FDV23,OUT010,225.612988
FDI58,OUT018,1297.784018
FDQ11,OUT017,4524.437242
FDC05,OUT027,5522.664524
FDF40,OUT013,4008.761826
FDU02,OUT018,3441.846442
FDT32,OUT013,2615.089292
NCF06,OUT017,3835.627194
FDT46,OUT013,721.514144
FDR58,OUT010,180.485064
FDY04,OUT046,2469.239144
FDT58,OUT045,2038.61302
FDE46,OUT049,2073.674048
DRH11,OUT017,832.989038
DRI51,OUT046,2799.429338
FDC35,OUT017,3293.719258
FDP45,OUT035,3140.851578
FDC45,OUT017,3052.772896
FDU01,OUT045,3597.85004
FDJ53,OUT010,260.414354
FDJ46,OUT017,3132.961848
FDX07,OUT013,2993.749726
NCI30,OUT049,3647.505404
FDE47,OUT027,3964.119936
FDV48,OUT045,1259.22754
FDN16,OUT019,219.674052
FDM52,OUT013,2678.832984
FDA32,OUT027,5721.965096
FDH05,OUT017,3863.757244
FDW25,OUT010,224.094964
FDQ09,OUT046,1565.781834
NCM17,OUT010,87.412882
DRM59,OUT046,2394.18351
FDV47,OUT027,2407.246506
DRE15,OUT035,1252.676068
FDS25,OUT010,176.67003
NCZ05,OUT018,1372.326986
NCV05,OUT019,395.798126
DRM37,OUT046,4028.775774
FDV58,OUT027,5341.620188
FDN22,OUT027,5930.360496
NCO06,OUT049,469.701926
FDT56,OUT019,223.30932
FDM02,OUT013,1233.381184
FDA09,OUT046,2571.712422
NCC06,OUT035,2686.00365
NCL54,OUT049,3020.827812
NCB55,OUT017,787.568162
FDB12,OUT017,2025.450154
NCA54,OUT049,2772.171486
NCS38,OUT049,2003.745074
FDC02,OUT049,5064.480938
FDK44,OUT019,337.513994
FDE16,OUT035,4252.06512
NCS05,OUT035,2377.059134
FDZ59,OUT045,3233.411094
FDI20,OUT017,4533.924892
FDQ14,OUT046,2268.733474
FDF53,OUT017,2862.860104
FDW25,OUT017,1334.89571
NCQ43,OUT010,296.161156
FDX52,OUT013,2765.573408
FDE28,OUT045,4177.815104
FDN15,OUT017,1625.710492
FDO28,OUT017,1864.026944
FDQ33,OUT045,3739.16609
FDM22,OUT010,197.516228
FDJ03,OUT017,809.026896
FDI16,OUT045,1118.317628
FDI09,OUT027,6753.129504
FDX55,OUT013,3761.57026
FDS23,OUT027,3174.441188
DRC12,OUT045,2404.063982
FDH41,OUT049,3468.564996
FDN01,OUT013,2368.763266
FDV55,OUT045,2734.520496
NCJ19,OUT013,592.402208
NCY29,OUT010,139.305334
FDP03,OUT018,1884.640112
FDZ52,OUT045,1288.382922
FDH31,OUT010,217.177302
FDQ19,OUT018,3176.671618
FDS15,OUT035,2035.490418
FDN32,OUT017,3152.42984
FDH32,OUT049,1660.93797
FDF33,OUT017,1784.104312
FDJ22,OUT046,2374.688886
FDG56,OUT010,151.409578
FDC05,OUT046,3047.859292
FDK09,OUT013,3651.453598
NCV29,OUT045,3105.42436
NCC43,OUT019,730.635604
NCA42,OUT049,2515.385742
FDC10,OUT046,1858.321038
FDC16,OUT013,1055.073286
NCL17,OUT013,2546.631736
FDA51,OUT035,1706.358846
FDW01,OUT017,2011.967704
NCF30,OUT045,1804.331316
FDN49,OUT013,611.10453
FDY20,OUT045,1318.430476
FDC15,OUT045,2563.656242
FDY24,OUT046,1427.861364
NCG43,OUT017,1502.990236
FDA48,OUT013,3656.160804
NCF55,OUT017,689.216186
FDL38,OUT049,1355.954964
NCQ29,OUT018,3107.847872
FDC34,OUT017,3125.891052
FDP36,OUT027,1483.016236
FDN50,OUT010,188.974014
FDO23,OUT049,1394.078672
FDT56,OUT013,537.114176
FDT13,OUT027,4340.48336
FDZ03,OUT013,2566.246204
FDQ03,OUT010,547.294258
FDU44,OUT045,2829.856398
FDD03,OUT049,2976.518822
NCH30,OUT013,1659.546448
FDS60,OUT010,505.54194
FDG08,OUT046,3337.449002
FDX38,OUT017,636.364982
FDD22,OUT017,2269.51246
FDW51,OUT013,3245.755026
FDL09,OUT017,2441.941344
FDZ60,OUT045,901.173616
NCH07,OUT046,2654.617838
NCQ41,OUT049,3494.824148
FDW04,OUT049,1793.046006
FDI08,OUT027,5733.13722
FDR19,OUT019,342.48752
FDV13,OUT046,1254.120854
FDB52,OUT017,3581.351516
FDZ48,OUT027,3360.645474
NCO14,OUT049,645.619602
FDZ50,OUT013,2996.193212
FDN27,OUT019,259.56213
FDQ60,OUT013,2170.70774
FDR49,OUT017,770.150834
DRJ35,OUT027,1928.609544
DRI49,OUT017,1349.223726
FDB47,OUT017,3672.85241
FDP37,OUT010,303.90441
FDR26,OUT049,2124.674328
FDY31,OUT019,276.899562
FDC11,OUT045,1377.094114
DRP47,OUT035,4581.882466
NCY54,OUT018,2630.67567
FDR27,OUT046,2236.92155
FDQ21,OUT019,289.017122
NCQ29,OUT035,3637.691512
FDJ02,OUT046,2706.54358
FDE21,OUT018,1683.20898
FDM39,OUT046,2585.328032
FDZ01,OUT017,1970.881186
NCB19,OUT018,1584.723844
FDU03,OUT046,2941.477768
FDP27,OUT049,3658.677528
DRF01,OUT045,2203.045646
FDM03,OUT049,1674.007624
FDV01,OUT046,3253.172038
FDS16,OUT046,3431.36675
FDO45,OUT035,1489.920582
NCX06,OUT035,3194.734772
FDP13,OUT046,696.866228
NCR38,OUT018,4406.33098
FDA01,OUT013,838.688286
FDT26,OUT017,1449.539812
FDD44,OUT027,6066.310198
FDB26,OUT013,881.479252
FDP45,OUT019,641.178716
NCP55,OUT046,1037.529456
FDT23,OUT017,1546.779902
FDO51,OUT045,734.483928
FDA44,OUT046,905.488
NCJ31,OUT018,3939.751656
FDX37,OUT045,1623.58659
NCD18,OUT049,3051.947304
FDN40,OUT027,3673.411682
FDL33,OUT017,2948.601828
DRF48,OUT035,2706.057546
FDW08,OUT035,1553.14495
FDX39,OUT018,3273.026194
FDB38,OUT049,3039.530134
FDY46,OUT018,3193.363224
NCB06,OUT049,2656.601922
FDA34,OUT035,4008.88167
FDA35,OUT045,2250.657004
FDQ07,OUT035,4335.483202
FDU32,OUT045,2091.024796
FDU26,OUT013,1788.425354
FDU13,OUT010,554.118708
FDO09,OUT035,5341.640162
FDW03,OUT019,251.852166
FDB38,OUT013,2352.597642
FDL26,OUT010,292.971974
NCN43,OUT045,2152.73114
FDH08,OUT045,3796.784422
NCC31,OUT019,480.860734
FDH14,OUT035,2241.0828
FDL40,OUT017,1377.680018
FDD20,OUT035,2248.965872
NCV53,OUT035,5219.965212
FDD16,OUT045,945.922034
FDP24,OUT035,1667.236438
FDQ25,OUT045,2565.986542
FDM38,OUT035,1046.777418
NCT18,OUT010,357.281596
FDM34,OUT049,2379.822204
DRH37,OUT010,407.542838
NCE07,OUT013,2057.941194
FDG12,OUT013,2214.330956
FDB59,OUT010,632.017308
FDS10,OUT018,2824.12386
FDN21,OUT010,391.363898
FDM02,OUT045,1377.37375
FDO44,OUT049,1730.320988
NCN17,OUT017,1602.64718
FDH16,OUT018,1210.011604
FDL44,OUT046,2648.033076
FDY47,OUT017,1384.910606
DRI39,OUT046,956.308514
NCX54,OUT018,1586.821114
FDE59,OUT046,634.926854
FDO46,OUT045,3201.519274
DRE13,OUT046,1310.880304
FDW14,OUT013,1191.489048
FDF35,OUT046,1440.098768
FDO50,OUT019,314.417392
DRF49,OUT017,1656.829984
FDT60,OUT049,2249.518486
FDP38,OUT045,667.084994
FDA31,OUT027,4837.93583
FDY52,OUT010,152.694572
FDD03,OUT027,5789.057762
FDN52,OUT018,1160.38953
FDU20,OUT010,270.121718
FDD22,OUT035,1605.60999
NCB55,OUT019,166.529896
FDN27,OUT045,1439.845764
FDD16,OUT013,1218.71361
FDW48,OUT046,1163.112652
DRN35,OUT045,793.227462
FDX25,OUT049,3823.815902
DRD49,OUT049,3951.130178
FDE21,OUT019,289.263468
FDN44,OUT035,2940.019666
DRC01,OUT049,904.169716
NCK30,OUT046,3525.996904
FDU39,OUT013,734.763564
FDB49,OUT013,1870.525152
FDS12,OUT045,3450.27547
FDR57,OUT018,2670.150952
FDX22,OUT027,5728.656386
FDC60,OUT013,1717.870528
NCE42,OUT049,3070.842708
NCK42,OUT049,3259.783432
DRE01,OUT017,4406.251084
FDE57,OUT018,1874.300238
DRK59,OUT019,577.887768
FDB10,OUT027,4918.803898
FDQ25,OUT046,2669.012434
FDY26,OUT017,4335.130328
FDG28,OUT049,3829.907972
FDM14,OUT049,1674.207364
NCH29,OUT049,1554.183598
FDD48,OUT049,2306.877156
FDC17,OUT045,3394.002054
DRH49,OUT027,1972.772058
FDN44,OUT018,2229.29814
FDC29,OUT045,2238.606024
DRK01,OUT019,180.438458
FDD48,OUT017,2431.241938
FDB59,OUT013,3096.995332
FDY45,OUT010,610.07254
FDX60,OUT035,1170.696114
FDT09,OUT010,256.346316
DRB24,OUT018,2230.123732
FDL13,OUT035,3747.382062
FDN16,OUT035,1996.321404
FDK57,OUT013,2023.639178
FDO22,OUT027,2255.790322
FDC57,OUT010,572.328338
FDZ13,OUT027,1687.063962
FDW27,OUT013,2707.728704
FDX10,OUT049,714.596482
FDY08,OUT018,1881.497536
FDA49,OUT017,1221.54326
FDC32,OUT018,1046.264752
FDO04,OUT035,823.334938
NCZ54,OUT013,3373.029354
FDY40,OUT045,728.664836
FDW36,OUT045,1168.372472
FDE11,OUT017,3796.411574
DRE37,OUT045,2524.08109
NCK19,OUT017,2949.79361
FDT19,OUT035,2430.249896
FDE56,OUT045,1061.338464
FDZ57,OUT010,305.03627
FDB35,OUT035,1694.880454
FDF09,OUT010,71.526894
FDO34,OUT046,2701.922928
FDA55,OUT046,4235.65315
NCM18,OUT035,1271.724606
FDJ20,OUT019,252.824234
DRQ35,OUT019,241.71869
FDG02,OUT013,3014.429474
NCU29,OUT018,2362.32498
FDL27,OUT027,1809.005232
NCA54,OUT035,3194.235422
FDJ32,OUT035,1033.161808
FDB21,OUT019,546.468666
FDR46,OUT035,2708.494374
FDZ32,OUT046,1524.442312
DRF36,OUT017,4127.746944
NCU54,OUT017,3823.516292
NCI31,OUT017,743.272488
DRA59,OUT035,2611.447366
NCC55,OUT045,671.319482
FDE44,OUT018,590.171778
NCN26,OUT018,1732.24515
FDC11,OUT049,1392.640544
FDV24,OUT035,1536.040548
FDR40,OUT019,252.464702
NCQ17,OUT049,2968.196322
FDC46,OUT045,3055.675784
NCM18,OUT046,1353.997512
FDK16,OUT046,1430.657724
FDI28,OUT017,1162.959518
FDS11,OUT018,3613.782634
DRD13,OUT046,974.138638
FDL36,OUT035,1251.57084
FDI27,OUT013,786.223246
FDJ53,OUT019,211.511344
FDS44,OUT045,4203.108846
FDE28,OUT046,3757.329114
FDQ33,OUT018,2554.14196
FDB37,OUT017,4584.505718
FDQ31,OUT045,1328.876878
NCQ05,OUT046,2683.67335
FDE10,OUT013,2154.941596
FDF38,OUT017,446.805064
FDE50,OUT019,557.2746
DRG37,OUT010,362.341676
NCH06,OUT049,3678.138862
FDY14,OUT045,4751.355198
FDO27,OUT017,1772.878924
FDQ19,OUT049,3927.174694
FDZ26,OUT019,606.763514
FDN51,OUT013,4447.384208
FDK20,OUT035,1902.749872
FDD40,OUT018,2887.088566
DRI25,OUT018,931.68723
FDH56,OUT017,1758.104822
FDI36,OUT027,4738.425362
DRH11,OUT018,720.468838
NCV18,OUT017,2249.352036
DRI01,OUT049,3019.296472
DRE48,OUT049,2544.88734
FDS51,OUT035,948.951424
FDM38,OUT017,860.919348
FDB60,OUT027,4560.476996
FDY58,OUT035,5059.84697
FDY22,OUT045,1756.307162
FDF11,OUT027,5607.920214
FDZ51,OUT035,1430.551196
FDQ45,OUT017,3338.22133
FDF17,OUT035,3209.462268
NCF31,OUT027,3110.823998
FDA37,OUT013,2228.372678
FDO51,OUT046,720.708526
FDF34,OUT013,2724.846422
FDD57,OUT018,1262.92273
FDO37,OUT046,4729.483668
FDR49,OUT049,911.406962
FDS39,OUT049,1926.938386
FDI48,OUT027,1431.37013
DRM35,OUT049,3468.41852
FDV57,OUT035,4129.884162
FDZ55,OUT013,2688.353924
