Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
NCV29,OUT027,4534.690562
NCK42,OUT035,3060.74918
DRJ13,OUT027,3553.088306
DRD15,OUT017,3586.218514
FDM27,OUT045,2582.085586
FDZ50,OUT018,3058.911572
FDC04,OUT046,3210.467626
FDF50,OUT049,3067.660184
FDP15,OUT045,3696.208674
FDK46,OUT035,4158.15403
FDZ56,OUT018,2699.819
FDY60,OUT049,2290.431896
FDB10,OUT035,3904.444282
FDR57,OUT045,2046.023374
FDU58,OUT049,3250.282466
FDH02,OUT046,1171.395204
FDP48,OUT013,3889.077618
FDI46,OUT035,3075.343516
FDW56,OUT013,3212.837874
NCM19,OUT010,251.612478
FDS50,OUT027,5954.08295
FDK24,OUT013,699.096658
FDO36,OUT017,3525.01152
FDK45,OUT027,3000.108116
NCL05,OUT045,693.617124
FDL32,OUT018,1789.230972
FDA28,OUT049,2035.137544
FDY36,OUT018,1246.284388
FDP32,OUT018,1856.962806
FDL50,OUT046,1607.833762
DRC24,OUT049,3304.025842
NCS18,OUT017,2290.791428
FDD16,OUT017,1690.492832
NCV18,OUT013,2040.583788
FDX07,OUT046,3066.37519
NCZ05,OUT027,3008.190928
NCI31,OUT013,625.412572
FDK14,OUT049,1189.558228
NCR06,OUT045,662.158074
NCF54,OUT049,2995.920234
DRG23,OUT010,403.454826
FDD53,OUT046,615.838368
NCM31,OUT027,3563.3616
FDT16,OUT017,5166.548078
FDR40,OUT035,1270.126686
DRG25,OUT017,3968.187974
FDT10,OUT035,974.704568
FDY32,OUT013,2912.961554
FDN50,OUT035,1297.983758
FDZ35,OUT019,283.757302
NCP54,OUT045,2190.189048
NCD07,OUT035,1214.858628
FDS02,OUT018,3286.768306
DRN59,OUT018,636.27177
DRB24,OUT013,2513.920982
FDP37,OUT027,3036.540692
DRB01,OUT018,2897.96108
FDR47,OUT046,3026.606956
NCM31,OUT010,362.588022
NCF06,OUT027,6480.437798
NCV17,OUT027,3213.030956
FDS10,OUT049,2531.950846
FDN52,OUT035,1359.423782
FDZ48,OUT013,2066.77636
FDJ48,OUT049,3803.668794
DRB13,OUT027,5750.234964
FDV59,OUT017,3330.970768
FDL32,OUT035,1462.003588
FDZ12,OUT035,2467.860938
NCR06,OUT027,829.899726
FDP51,OUT017,2187.079762
FDY22,OUT013,1692.743236
FDZ38,OUT049,3615.786692
NCO54,OUT035,980.343894
FDR23,OUT035,2668.000418
FDM38,OUT049,856.105614
FDS25,OUT013,2137.737324
FDZ22,OUT013,1364.403966
FDZ20,OUT019,532.580078
FDD45,OUT010,178.547586
FDN03,OUT049,3082.247862
NCW30,OUT046,2962.323966
FDY24,OUT027,1578.91141
FDJ26,OUT019,489.143286
FDM15,OUT049,2461.99524
NCW54,OUT027,1938.629834
FDA23,OUT045,1732.637972
FDA39,OUT019,76.686844
FDZ12,OUT017,2674.964686
NCB42,OUT046,1953.410594
FDL16,OUT046,906.733046
FDO24,OUT019,359.212416
NCP42,OUT046,2782.704442
FDR19,OUT018,2104.32748
DRL01,OUT045,4215.885548
FDV37,OUT046,1845.657522
FDI41,OUT010,283.444376
FDF58,OUT049,989.558566
NCF43,OUT018,1642.069198
FDN02,OUT049,3303.386674
NCP41,OUT035,1499.434864
NCY17,OUT027,1131.287412
FDL58,OUT027,5201.06315
NCA30,OUT027,5828.14688
FDE46,OUT018,2194.317008
FDY38,OUT035,4227.590312
NCH29,OUT027,2266.263356
FDO20,OUT045,3203.609886
FDP44,OUT018,1269.873682
FDM02,OUT027,2533.349026
FDJ14,OUT027,2332.49714
FDH04,OUT010,200.525644
DRK23,OUT046,4945.309396
NCW05,OUT046,2637.793072
FDF12,OUT049,2092.889036
FDL51,OUT019,615.305728
FDN03,OUT018,3584.494092
DRJ37,OUT049,2474.532254
FDM12,OUT019,505.155776
FDA16,OUT045,3209.109394
NCB07,OUT017,2911.5434
NCI17,OUT019,277.13925
FDR51,OUT046,2184.78941
FDJ55,OUT045,4101.447844
NCZ17,OUT013,833.974422
FDU25,OUT013,763.479518
NCG18,OUT045,1615.523752
DRM11,OUT017,4547.820138
FDH16,OUT035,1445.571644
FDZ04,OUT018,769.491692
NCX53,OUT035,2549.534624
FDX38,OUT027,1799.484292
FDX09,OUT046,3386.052402
NCW05,OUT018,1641.816194
NCS41,OUT017,2891.429582
FDI26,OUT046,3106.52293
NCZ41,OUT027,3753.307682
NCK06,OUT046,2113.588758
FDX23,OUT027,2379.60249
NCA42,OUT046,2578.263894
FDC20,OUT049,677.764426
DRC49,OUT018,2386.300438
FDX01,OUT013,1741.053684
FDC08,OUT045,3866.087544
FDC02,OUT017,5629.858324
FDK10,OUT045,2433.63216
DRC24,OUT013,3171.385166
FDW16,OUT019,253.576588
NCU06,OUT018,3677.799304
DRA59,OUT045,2879.971164
FDR24,OUT019,351.27608
DRL35,OUT018,512.958952
FDA49,OUT013,1357.745966
NCC55,OUT046,686.27335
DRD24,OUT019,308.16553
NCE55,OUT049,2957.343782
FDT33,OUT045,3317.068864
NCT53,OUT013,2155.740556
FDS26,OUT046,4432.969638
FDL22,OUT018,1220.098474
FDP44,OUT017,1569.530288
FDC52,OUT018,1938.34354
FDI53,OUT010,397.91537
FDZ23,OUT046,2964.521106
NCT18,OUT013,2904.925348
FDR13,OUT046,1575.342722
FDB09,OUT010,263.743354
FDZ60,OUT013,1021.923104
FDB11,OUT046,3981.770294
FDC10,OUT018,1687.70313
FDW56,OUT035,3399.2419
FDK14,OUT027,2817.76547
DRE27,OUT027,2399.07714
FDA38,OUT017,3643.763608
FDT11,OUT045,3225.288334
FDP15,OUT035,4207.29007
FDV27,OUT035,1276.564972
FDS36,OUT027,2576.51284
FDY40,OUT027,1826.016422
NCF19,OUT049,803.15454
FDF53,OUT045,2472.761226
FDS14,OUT027,4272.178938
FDE56,OUT046,1282.357432
FDZ19,OUT035,2022.181076
FDZ46,OUT013,1713.496222
FDR16,OUT046,4245.513648
FDG29,OUT018,370.491068
NCE30,OUT017,3071.708248
FDZ40,OUT046,848.382334
FDG58,OUT018,2316.777602
DRH03,OUT013,1576.74756
FDZ47,OUT045,1371.301654
FDV04,OUT018,2036.04969
FDZ10,OUT018,1931.911912
FDG46,OUT017,2617.885652
NCF07,OUT045,1448.51448
FDY44,OUT035,2703.301134
FDB21,OUT013,3205.673866
FDS20,OUT035,3360.206046
FDS49,OUT049,1318.363896
FDX55,OUT027,5555.461832
NCQ02,OUT018,3086.875172
FDR25,OUT013,4507.519264
DRG39,OUT045,819.639748
FDB46,OUT046,3387.277474
NCC30,OUT018,2465.09121
FDE58,OUT035,1606.622006
FDC05,OUT019,566.635748
FDY15,OUT046,2325.219946
FDG14,OUT046,2633.924774
FDL08,OUT049,3496.21567
FDQ47,OUT013,684.1095
FDN12,OUT035,1459.06741
FDW10,OUT013,2679.139252
FDD02,OUT035,1880.192568
FDX35,OUT010,765.76987
FDT35,OUT046,3508.06691
DRN47,OUT019,486.287004
FDB11,OUT010,622.12352
FDN20,OUT045,3044.80327
FDB59,OUT035,2796.087022
FDJ58,OUT045,3345.27881
FDU60,OUT046,4403.980706
FDS03,OUT049,1118.004702
FDU40,OUT019,418.65504
DRH15,OUT049,918.77071
FDD04,OUT027,3764.346646
FDQ01,OUT046,3853.9833
FDF28,OUT035,2203.76471
FDD22,OUT010,330.07035
FDY19,OUT046,2205.136258
FDN33,OUT035,1338.62419
FDV36,OUT035,2740.792332
FDW01,OUT010,213.741774
FDJ28,OUT049,3433.244306
FDB17,OUT035,2896.416424
FDM40,OUT049,2400.07584
FDV46,OUT045,1899.46082
FDQ44,OUT049,2207.473216
NCD42,OUT046,751.202166
DRH37,OUT046,2359.29559
FDR10,OUT018,2352.13824
NCD06,OUT027,790.617526
FDI53,OUT046,2207.446584
FDG16,OUT035,4006.071994
DRB25,OUT046,1684.10781
FDY09,OUT046,2666.003018
FDX48,OUT045,2473.500264
FDC03,OUT010,503.198324
FDT47,OUT035,1747.32552
FDW44,OUT027,4335.529808
FDT24,OUT017,1298.729454
FDT12,OUT019,550.197146
NCS38,OUT035,2313.561788
FDO39,OUT035,3408.549784
FDA13,OUT046,504.489976
FDO48,OUT035,3782.396484
DRJ01,OUT017,1900.333018
FDD53,OUT018,322.560126
NCT05,OUT049,3526.24325
FDQ51,OUT045,615.378966
FDU60,OUT013,3314.711932
FDC59,OUT046,1135.295528
FDP36,OUT035,951.06201
NCM19,OUT017,1798.52554
FDL16,OUT035,665.220754
FDE50,OUT018,2791.959062
NCR18,OUT013,637.483526
NCD30,OUT035,1455.585276
FDH31,OUT013,1349.296964
FDD56,OUT019,606.091056
FDC47,OUT049,4272.911318
FDZ21,OUT045,1676.930486
FDM01,OUT049,1497.497386
FDF24,OUT013,1520.534066
FDW23,OUT017,698.970156
FDY52,OUT018,810.491656
DRH37,OUT027,3768.814164
DRO47,OUT027,3627.458166
FDR25,OUT049,4554.318346
FDQ24,OUT027,5965.920874
DRJ51,OUT018,3688.685134
NCU06,OUT035,4062.105722
NCV18,OUT018,1902.663318
NCC06,OUT027,2797.32541
FDZ01,OUT018,1127.492352
FDT14,OUT017,2555.100712
FDD11,OUT019,625.778762
FDN09,OUT017,4452.27118
NCO18,OUT010,396.104394
FDZ50,OUT045,2810.6747
FDS44,OUT013,4225.086904
FDI36,OUT045,2688.43382
FDA26,OUT010,491.699958
NCY53,OUT049,1799.131418
FDF32,OUT049,2939.93977
FDF59,OUT010,325.869152
FDB20,OUT046,1091.272832
DRH11,OUT035,824.606616
FDT03,OUT049,1718.842596
NCH06,OUT035,3522.441532
FDR55,OUT049,2920.511726
FDI10,OUT035,3209.72193
FDZ12,OUT045,2305.672058
FDM12,OUT049,2366.945632
DRB25,OUT045,1556.20763
NCS41,OUT013,2839.390654
NCT53,OUT049,2425.003392
NCD55,OUT013,594.432898
FDY08,OUT049,2088.601284
NCP55,OUT049,995.530792
FDA33,OUT013,2247.620956
FDQ33,OUT013,3071.50185
FDE45,OUT027,5265.51259
FDT26,OUT013,2483.940008
NCV53,OUT049,5455.352144
FDK60,OUT027,2848.871646
NCJ29,OUT046,1193.666214
FDI15,OUT045,4782.787616
FDX21,OUT013,1985.422258
FDV49,OUT019,611.00466
DRO59,OUT046,1335.987622
FDZ14,OUT045,1697.909844
FDP32,OUT027,3301.509118
FDC33,OUT017,3340.28531
FDT14,OUT010,237.92363
NCN54,OUT027,2310.472476
FDR57,OUT027,4267.764684
DRK12,OUT046,572.301706
FDX52,OUT049,3091.256136
FDX08,OUT010,395.178932
FDP10,OUT010,218.009552
NCP50,OUT045,1266.564656
NCL06,OUT013,3863.657374
FDP25,OUT013,3346.364064
FDE53,OUT013,1041.304542
FDL27,OUT017,952.786432
FDC35,OUT049,3282.56045
DRJ47,OUT010,458.742858
FDD16,OUT018,1103.037518
NCN42,OUT049,2755.406642
FDC38,OUT027,3275.576208
NCO07,OUT045,3175.2002
FDQ20,OUT049,549.644532
FDI32,OUT046,2531.025384
FDN20,OUT010,517.52634
DRJ51,OUT027,6078.347862
FDU08,OUT045,1193.57966
DRN37,OUT019,426.71122
FDD05,OUT010,296.407502
FDW15,OUT046,2560.640168
FDI52,OUT046,1740.015036
DRM11,OUT049,3810.859434
NCO06,OUT045,447.171254
FDU38,OUT049,3545.165286
FDU59,OUT018,2631.50792
FDJ10,OUT046,2401.487336
FDM13,OUT049,1672.968976
NCJ30,OUT019,443.535986
FDM45,OUT018,2208.531838
FDP36,OUT045,828.142014
NCD30,OUT010,302.619416
FDN48,OUT017,1767.505918
FDY32,OUT049,2464.232328
FDU47,OUT046,2317.976042
FDF17,OUT019,657.097994
FDP34,OUT017,3137.44934
FDA47,OUT049,2734.87337
DRD27,OUT027,2425.436162
FDW38,OUT045,1007.342084
FDZ15,OUT019,338.35956
FDZ03,OUT027,5758.084746
NCN19,OUT049,2765.506828
FDG02,OUT035,2529.74039
FDS31,OUT035,3510.983114
FDW43,OUT019,452.757316
FDZ47,OUT010,225.599672
FDO57,OUT017,2617.772466
NCL07,OUT013,604.040392
NCV42,OUT013,1898.934838
FDP40,OUT017,1725.047852
FDP48,OUT019,730.429206
FDH21,OUT017,2769.867818
NCP02,OUT049,900.547764
FDK24,OUT049,756.921388
FDC41,OUT045,1260.945304
FDF08,OUT017,1407.061772
FDO49,OUT017,792.448476
FDS56,OUT027,7285.463236
FDX46,OUT018,827.742534
FDQ07,OUT013,3984.306992
FDC32,OUT010,144.238912
FDT21,OUT019,538.079586
FDG58,OUT045,2723.581402
FDW14,OUT049,1366.561158
DRA12,OUT027,2816.56703
FDV27,OUT013,1235.45848
DRD25,OUT013,1961.952808
DRF48,OUT027,6516.870374
FDX24,OUT017,1357.153404
DRJ51,OUT046,3906.155388
FDE45,OUT045,2864.564552
FDE14,OUT046,1787.200282
FDG53,OUT045,1910.433204
FDT08,OUT046,2436.415204
DRC27,OUT027,5289.800974
FDG20,OUT035,2252.261582
FDC21,OUT046,1667.023382
FDV31,OUT018,2241.508912
FDB58,OUT045,2149.50201
FDV23,OUT046,1876.137846
FDA25,OUT019,224.834002
FDC15,OUT046,2843.145766
FDU47,OUT049,1995.795422
FDE23,OUT013,944.217586
FDS08,OUT013,2552.830334
FDW03,OUT027,2387.052792
FDJ60,OUT018,2297.329584
FDM34,OUT017,2015.40989
FDW33,OUT013,1674.573554
FDZ40,OUT013,675.460758
FDE33,OUT018,963.718868
NCC06,OUT010,325.636122
FDU11,OUT046,1669.333708
FDL44,OUT017,2583.050996
NCZ29,OUT017,2089.406902
FDG28,OUT010,574.964906
FDL12,OUT018,800.22502
FDD52,OUT017,2007.733216
FDO15,OUT013,1047.083686
NCN29,OUT027,1688.655224
FDW36,OUT013,1699.174864
FDB21,OUT046,3359.953042
FDZ28,OUT013,1914.155026
FDY10,OUT035,1977.006546
DRG39,OUT017,875.853242
FDN28,OUT013,1616.276106
FDV15,OUT035,1922.690582
DRI13,OUT035,4311.707484
FDH20,OUT046,1778.65141
FDY51,OUT013,4163.553668
FDE16,OUT013,3904.730576
FDX40,OUT018,327.919816
FDC48,OUT018,1148.218706
FDS14,OUT046,2191.91347
FDX56,OUT017,4392.575552
FDI10,OUT046,3219.316108
FDI14,OUT013,2487.775016
DRM48,OUT013,585.93729
NCH07,OUT027,4234.774294
FDY26,OUT013,4400.924684
FDD02,OUT027,2600.295216
FDM12,OUT046,2310.02639
DRF01,OUT010,452.630814
FDV36,OUT046,2829.343732
DRI59,OUT013,3752.402194
FDV03,OUT018,2305.645426
FDO39,OUT017,3468.71813
NCB07,OUT018,2974.841006
FDH38,OUT027,2668.979144
FDZ13,OUT035,756.169034
NCZ30,OUT046,1991.501012
NCA06,OUT035,703.68402
FDB04,OUT049,1253.495002
FDN50,OUT013,1456.264392
NCG06,OUT049,3684.07114
NCY17,OUT018,516.920462
FDC23,OUT046,2972.56397
FDK33,OUT049,3323.979868
FDR03,OUT049,3912.533752
FDZ07,OUT045,1086.392518
FDO38,OUT013,934.077452
FDS59,OUT046,2374.029744
DRM11,OUT019,608.128404
FDX52,OUT027,5562.778974
DRJ35,OUT018,671.55917
NCP53,OUT046,4234.428078
FDW15,OUT019,248.150318
DRI47,OUT045,2662.261222
DRZ11,OUT035,1972.325972
FDS02,OUT013,3382.989722
DRD49,OUT018,4135.669964
FDW38,OUT049,975.237208
FDR21,OUT019,325.003612
FDE40,OUT013,1239.706284
FDI02,OUT045,1813.113218
FDQ04,OUT045,649.441294
FDY14,OUT017,4881.27941
NCT54,OUT046,1657.961844
DRD25,OUT017,2085.165756
DRE01,OUT045,4666.945074
FDJ12,OUT010,536.295242
NCZ05,OUT049,1454.799632
DRB25,OUT019,257.737838
NCC31,OUT045,2587.445276
FDM16,OUT045,1363.997828
DRG11,OUT049,1574.41726
FDV24,OUT027,3782.036952
FDV43,OUT046,555.563494
FDG05,OUT018,2249.751516
FDV23,OUT010,224.534392
FDI58,OUT018,1391.95477
FDQ11,OUT017,4960.469662
FDC05,OUT027,5757.179258
FDF40,OUT013,3320.098254
FDU02,OUT018,3269.17787
FDT32,OUT013,2645.736066
NCF06,OUT017,3957.987918
FDT46,OUT013,767.527582
FDR58,OUT010,207.59644
FDY04,OUT046,2436.448494
FDT58,OUT045,2100.126282
FDE46,OUT049,1961.133874
DRH11,OUT017,860.653028
DRI51,OUT046,2748.069526
FDC35,OUT017,2976.512164
FDP45,OUT035,3036.01471
FDC45,OUT017,2829.503524
FDU01,OUT045,3466.740704
FDJ53,OUT010,226.565082
FDJ46,OUT017,2894.851794
FDX07,OUT013,3052.12707
NCI30,OUT049,3445.508342
FDE47,OUT027,4118.558904
FDV48,OUT045,1386.12902
FDN16,OUT019,214.926898
FDM52,OUT013,2830.302484
FDA32,OUT027,5833.633072
FDH05,OUT017,3790.958672
FDW25,OUT010,203.907908
FDQ09,OUT046,1830.111092
NCM17,OUT010,99.250806
DRM59,OUT046,2454.63815
FDV47,OUT027,2429.091404
DRE15,OUT035,1170.04363
FDS25,OUT010,170.91086
NCZ05,OUT018,1296.459076
NCV05,OUT019,429.7739
DRM37,OUT046,4030.413642
FDV58,OUT027,5215.231374
FDN22,OUT027,6466.402734
NCO06,OUT049,429.294524
FDT56,OUT019,216.431606
FDM02,OUT013,1273.615478
FDA09,OUT046,3020.10209
NCC06,OUT035,2606.054386
NCL54,OUT049,3138.241642
NCB55,OUT017,782.161866
FDB12,OUT017,2003.62523
NCA54,OUT049,2696.050572
NCS38,OUT049,1920.906238
FDC02,OUT049,5172.427092
FDK44,OUT019,315.462698
FDE16,OUT035,4358.573146
NCS05,OUT035,2330.426502
FDZ59,OUT045,3111.762776
FDI20,OUT017,4476.426404
FDQ14,OUT046,2332.370638
FDF53,OUT017,2777.631046
FDW25,OUT017,1396.78182
NCQ43,OUT010,309.46384
FDX52,OUT013,2817.179566
FDE28,OUT045,3903.132656
FDN15,OUT017,1783.671542
FDO28,OUT017,1990.30923
FDQ33,OUT045,3736.609418
FDM22,OUT010,167.695046
FDJ03,OUT017,779.864856
FDI16,OUT045,1018.953636
FDI09,OUT027,6476.016886
FDX55,OUT013,3660.13563
FDS23,OUT027,3074.005258
DRC12,OUT045,2381.440098
FDH41,OUT049,3631.40636
FDN01,OUT013,2287.85525
FDV55,OUT045,2624.889868
NCJ19,OUT013,625.212832
NCY29,OUT010,151.26976
FDP03,OUT018,1996.26814
FDZ52,OUT045,1175.762852
FDH31,OUT010,233.46277
FDQ19,OUT018,3469.011082
FDS15,OUT035,1929.641534
FDN32,OUT017,3012.84487
FDH32,OUT049,1720.167538
FDF33,OUT017,1925.440336
FDJ22,OUT046,2382.392192
FDG56,OUT010,177.016246
FDC05,OUT046,3151.63088
FDK09,OUT013,3447.199474
NCV29,OUT045,3054.171076
NCC43,OUT019,706.320588
NCA42,OUT049,2555.413638
FDC10,OUT046,1981.107874
FDC16,OUT013,1094.102482
NCL17,OUT013,2571.905504
FDA51,OUT035,1852.315522
FDW01,OUT017,2069.186556
NCF30,OUT045,1787.499892
FDN49,OUT013,624.347292
FDY20,OUT045,1247.10998
FDC15,OUT045,2686.949086
FDY24,OUT046,1471.231576
NCG43,OUT017,1501.7119
FDA48,OUT013,3614.02898
NCF55,OUT017,687.058994
FDL38,OUT049,1452.582518
NCQ29,OUT018,3204.76172
FDC34,OUT017,3091.782118
FDP36,OUT027,1360.16282
FDN50,OUT010,218.941672
FDO23,OUT049,1426.749478
FDT56,OUT013,582.87461
FDT13,OUT027,4302.412916
FDZ03,OUT013,2749.647472
FDQ03,OUT010,570.510704
FDU44,OUT045,3047.46647
FDD03,OUT049,2952.143884
NCH30,OUT013,1581.97409
FDS60,OUT010,535.443018
FDG08,OUT046,3344.393296
FDX38,OUT017,608.30817
FDD22,OUT017,2214.843622
FDW51,OUT013,3429.349376
FDL09,OUT017,2598.55082
FDZ60,OUT045,1009.865466
NCH07,OUT046,2862.533862
NCQ41,OUT049,3417.98417
FDW04,OUT049,1864.426424
FDI08,OUT027,5527.944318
FDR19,OUT019,345.090798
FDV13,OUT046,1279.454544
FDB52,OUT017,3362.276684
FDZ48,OUT027,3435.101888
NCO14,OUT049,637.909638
FDZ50,OUT013,3124.9323
FDN27,OUT019,220.852518
FDQ60,OUT013,2058.993158
FDR49,OUT017,757.587188
DRJ35,OUT027,1889.200842
DRI49,OUT017,1500.287088
FDB47,OUT017,3512.06171
FDP37,OUT010,283.124792
FDR26,OUT049,2240.357078
FDY31,OUT019,290.009164
FDC11,OUT045,1416.436236
DRP47,OUT035,4243.549538
NCY54,OUT018,2740.4328
FDR27,OUT046,2354.388644
FDQ21,OUT019,293.25161
NCQ29,OUT035,3665.235658
FDJ02,OUT046,2392.146162
FDE21,OUT018,1697.72342
FDM39,OUT046,3024.809296
FDZ01,OUT017,2000.123122
NCB19,OUT018,1558.77096
FDU03,OUT046,2992.478048
FDP27,OUT049,3872.752202
DRF01,OUT045,2173.70384
FDM03,OUT049,1945.26786
FDV01,OUT046,3097.474708
FDS16,OUT046,3330.711106
FDO45,OUT035,1500.333694
NCX06,OUT035,3047.586314
FDP13,OUT046,747.467028
NCR38,OUT018,4176.843036
FDA01,OUT013,817.089734
FDT26,OUT017,1523.044132
FDD44,OUT027,5764.123552
FDB26,OUT013,857.124288
FDP45,OUT019,611.017976
NCP55,OUT046,1063.91511
FDT23,OUT017,1513.916014
FDO51,OUT045,744.89704
FDA44,OUT046,941.534412
NCJ31,OUT018,3736.649366
FDX37,OUT045,1521.326368
NCD18,OUT049,3156.710934
FDN40,OUT027,3519.638514
FDL33,OUT017,3039.470212
DRF48,OUT035,2835.535672
FDW08,OUT035,1581.954116
FDX39,OUT018,3058.11927
FDB38,OUT049,2966.345398
FDY46,OUT018,3553.534392
NCB06,OUT049,2603.457766
FDA34,OUT035,3756.097384
FDA35,OUT045,2661.908348
FDQ07,OUT035,4498.617518
FDU32,OUT045,2070.724554
FDU26,OUT013,1936.57917
FDU13,OUT010,531.321716
FDO09,OUT035,5276.837848
FDW03,OUT019,308.991122
FDB38,OUT013,2507.0699
FDL26,OUT010,252.97071
NCN43,OUT045,1981.047952
FDH08,OUT045,4069.722474
NCC31,OUT019,432.923134
FDH14,OUT035,2377.964622
FDL40,OUT017,1456.73711
FDD20,OUT035,2255.457422
NCV53,OUT035,5471.071682
FDD16,OUT045,921.187564
FDP24,OUT035,1678.674882
FDQ25,OUT045,2643.938406
FDM38,OUT035,978.253282
NCT18,OUT010,381.230422
FDM34,OUT049,2212.460058
DRH37,OUT010,459.03581
NCE07,OUT013,2222.420426
FDG12,OUT013,2292.209582
FDB59,OUT010,589.326212
FDS10,OUT018,2865.343538
FDN21,OUT010,428.029504
FDM02,OUT045,1365.462588
FDO44,OUT049,1788.93802
NCN17,OUT017,1534.80216
FDH16,OUT018,1382.180826
FDL44,OUT046,2830.642042
FDY47,OUT017,1588.305848
DRI39,OUT046,1023.53434
NCX54,OUT018,1366.894058
FDE59,OUT046,614.906248
FDO46,OUT045,3152.982454
DRE13,OUT046,1280.56643
FDW14,OUT013,1205.257792
FDF35,OUT046,1236.909924
FDO50,OUT019,330.057034
DRF49,OUT017,1495.173744
FDT60,OUT049,2160.25468
FDP38,OUT045,692.46529
FDA31,OUT027,5156.514472
FDY52,OUT010,155.510906
FDD03,OUT027,6046.922102
FDN52,OUT018,1186.582102
FDU20,OUT010,251.166392
FDD22,OUT035,1696.118842
NCB55,OUT019,158.220712
FDN27,OUT045,1513.210266
FDD16,OUT013,1138.304944
FDW48,OUT046,1143.831084
DRN35,OUT045,681.100084
FDX25,OUT049,3599.71428
DRD49,OUT049,4402.882136
FDE21,OUT019,288.511114
FDN44,OUT035,2758.935382
DRC01,OUT049,840.80553
NCK30,OUT046,3267.486738
FDU39,OUT013,686.499722
FDB49,OUT013,1788.711648
FDS12,OUT045,3556.450596
FDR57,OUT018,2818.311426
FDX22,OUT027,5650.451518
FDC60,OUT013,1701.691588
NCE42,OUT049,2650.643012
NCK42,OUT049,3165.093356
DRE01,OUT017,4233.45601
FDE57,OUT018,1778.192008
DRK59,OUT019,579.925116
FDB10,OUT027,4724.190558
FDQ25,OUT046,2632.846178
FDY26,OUT017,4850.060048
FDG28,OUT049,3948.919722
FDM14,OUT049,1684.267602
NCH29,OUT049,1597.607074
FDD48,OUT049,2310.046364
FDC17,OUT045,3880.48214
DRH49,OUT027,2044.445428
FDN44,OUT018,2210.02323
FDC29,OUT045,2401.2077
DRK01,OUT019,153.640008
FDD48,OUT017,2356.252884
FDB59,OUT013,2982.88387
FDY45,OUT010,645.053672
FDX60,OUT035,1173.452526
FDT09,OUT010,259.02949
DRB24,OUT018,2356.73226
FDL13,OUT035,3522.18187
FDN16,OUT035,1931.092978
FDK57,OUT013,2099.760092
FDO22,OUT027,2235.403526
FDC57,OUT010,525.329516
FDZ13,OUT027,1762.958504
FDW27,OUT013,2514.347094
FDX10,OUT049,702.65203
FDY08,OUT018,1728.177112
FDA49,OUT017,1202.940808
FDC32,OUT018,1150.20279
FDO04,OUT035,814.04037
NCZ54,OUT013,3628.07736
FDY40,OUT045,772.740796
FDW36,OUT045,1185.396978
FDE11,OUT017,3248.085326
DRE37,OUT045,2726.011572
NCK19,OUT017,2770.014294
FDT19,OUT035,2245.4105
FDE56,OUT045,1092.537852
FDZ57,OUT010,301.827114
FDB35,OUT035,1732.185228
FDF09,OUT010,75.355244
FDO34,OUT046,3006.612982
FDA55,OUT046,3918.739008
NCM18,OUT035,1374.91029
FDJ20,OUT019,252.724364
DRQ35,OUT019,232.044616
FDG02,OUT013,3099.318974
NCU29,OUT018,2390.747982
FDL27,OUT027,1833.400144
NCA54,OUT035,2954.374314
FDJ32,OUT035,1033.934136
FDB21,OUT019,547.627158
FDR46,OUT035,2733.248818
FDZ32,OUT046,1577.040512
DRF36,OUT017,3895.902068
NCU54,OUT017,4054.948372
NCI31,OUT017,741.13527
DRA59,OUT035,2635.2364
NCC55,OUT045,701.766516
FDE44,OUT018,572.701186
NCN26,OUT018,1792.320284
FDC11,OUT049,1408.619744
FDV24,OUT035,1660.00585
FDR40,OUT019,253.276978
NCQ17,OUT049,3210.893738
FDC46,OUT045,3025.348594
NCM18,OUT046,1474.320888
FDK16,OUT046,1339.083592
FDI28,OUT017,1205.424242
FDS11,OUT018,3119.958774
DRD13,OUT046,995.90364
FDL36,OUT035,1411.549264
FDI27,OUT013,781.376222
FDJ53,OUT019,198.87446
FDS44,OUT045,4127.920052
FDE28,OUT046,3615.234078
FDQ33,OUT018,2805.754438
FDB37,OUT017,4315.895366
FDQ31,OUT045,1465.85857
NCQ05,OUT046,2459.911286
FDE10,OUT013,2326.884446
FDF38,OUT017,499.989168
FDE50,OUT019,606.470562
DRG37,OUT010,387.875106
NCH06,OUT049,3602.67709
FDY14,OUT045,5081.625288
FDO27,OUT017,1495.280272
FDQ19,OUT049,3993.042288
FDZ26,OUT019,619.713324
FDN51,OUT013,4608.021774
FDK20,OUT035,2207.613034
FDD40,OUT018,2793.044316
DRI25,OUT018,932.865696
FDH56,OUT017,1865.30528
FDI36,OUT027,4925.914642
DRH11,OUT018,800.6245
NCV18,OUT017,2273.60713
DRI01,OUT049,3076.215714
DRE48,OUT049,2494.100116
FDS51,OUT035,873.909106
FDM38,OUT017,731.84736
FDB60,OUT027,4978.945612
FDY58,OUT035,5194.278648
FDY22,OUT045,2227.846696
FDF11,OUT027,5843.946314
FDZ51,OUT035,1481.278498
FDQ45,OUT017,3419.968254
FDF17,OUT035,3039.456896
NCF31,OUT027,3115.84413
FDA37,OUT013,1958.104484
FDO51,OUT046,783.153908
FDF34,OUT013,2492.65533
FDD57,OUT018,1307.571278
FDO37,OUT046,3976.650292
FDR49,OUT049,904.329508
FDS39,OUT049,1935.54718
FDI48,OUT027,1345.501904
DRM35,OUT049,3425.580948
FDV57,OUT035,3796.49147
